Earliest Specimen Collection Date,County,Total Cases,Confirmed Cases,Probable Cases,Total Cases (7-Day Average),7-Day Case Count,7-Day Case Rate,14-Day Case Count,14-Day Case Rate,Date/Time Updated
2020-04-13 00:00:00,Snohomish County,68,68,0,39.71,278,33.47,650,78.27,2022-04-25 11:31:57
2020-04-14 00:00:00,Snohomish County,27,27,0,36.29,254,30.58,606,72.97,2022-04-25 11:31:57
2020-04-15 00:00:00,Snohomish County,44,44,0,36.43,255,30.7,572,68.87,2022-04-25 11:31:57
2020-04-16 00:00:00,Snohomish County,29,29,0,33,231,27.81,556,66.95,2022-04-25 11:31:57
2020-04-17 00:00:00,Snohomish County,41,41,0,34.71,243,29.26,540,65.02,2022-04-25 11:31:57
2020-04-18 00:00:00,Snohomish County,16,16,0,33.71,236,28.42,529,63.7,2022-04-25 11:31:57
2020-04-19 00:00:00,Snohomish County,9,9,0,33.43,234,28.18,512,61.65,2022-04-25 11:31:57
2020-04-20 00:00:00,Snohomish County,38,38,0,29.14,204,24.56,482,58.04,2022-04-25 11:31:57
2020-04-21 00:00:00,Snohomish County,30,30,0,29.57,207,24.92,461,55.51,2022-04-25 11:31:57
2020-04-22 00:00:00,Snohomish County,26,26,0,27,189,22.76,444,53.46,2022-04-25 11:31:57
2020-04-23 00:00:00,Snohomish County,44,44,0,29.14,204,24.56,435,52.38,2022-04-25 11:31:57
2020-04-24 00:00:00,Snohomish County,29,29,0,27.43,192,23.12,435,52.38,2022-04-25 11:31:57
2020-04-25 00:00:00,Snohomish County,15,15,0,27.29,191,23,427,51.41,2022-04-25 11:31:57
2020-04-26 00:00:00,Snohomish County,15,15,0,28.14,197,23.72,431,51.9,2022-04-25 11:31:57
2020-04-27 00:00:00,Snohomish County,52,52,0,30.14,211,25.41,415,49.97,2022-04-25 11:31:57
2020-04-28 00:00:00,Snohomish County,22,22,0,29,203,24.44,410,49.37,2022-04-25 11:31:57
2020-04-29 00:00:00,Snohomish County,33,33,0,30,210,25.29,399,48.04,2022-04-25 11:31:57
2020-04-30 00:00:00,Snohomish County,40,40,0,29.43,206,24.8,410,49.37,2022-04-25 11:31:57
2020-05-01 00:00:00,Snohomish County,19,19,0,28,196,23.6,388,46.72,2022-04-25 11:31:57
2020-05-02 00:00:00,Snohomish County,18,18,0,28.43,199,23.96,390,46.96,2022-04-25 11:31:57
2020-05-03 00:00:00,Snohomish County,10,10,0,27.71,194,23.36,391,47.08,2022-04-25 11:31:57
2020-05-04 00:00:00,Snohomish County,38,38,0,25.71,180,21.67,391,47.08,2022-04-25 11:31:57
2020-05-05 00:00:00,Snohomish County,28,28,0,26.57,186,22.4,389,46.84,2022-04-25 11:31:57
2020-05-06 00:00:00,Snohomish County,25,25,0,25.43,178,21.43,388,46.72,2022-04-25 11:31:57
2020-05-07 00:00:00,Snohomish County,16,16,0,22,154,18.54,360,43.35,2022-04-25 11:31:57
2020-05-08 00:00:00,Snohomish County,23,23,0,22.57,158,19.02,354,42.62,2022-04-25 11:31:57
2020-05-09 00:00:00,Snohomish County,4,4,0,20.57,144,17.34,343,41.3,2022-04-25 11:31:57
2020-05-10 00:00:00,Snohomish County,3,3,0,19.57,137,16.5,331,39.86,2022-04-25 11:31:57
2020-05-11 00:00:00,Snohomish County,28,28,0,18.14,127,15.29,307,36.97,2022-04-25 11:31:57
2020-05-12 00:00:00,Snohomish County,21,21,0,17.14,120,14.45,306,36.85,2022-04-25 11:31:57
2020-05-13 00:00:00,Snohomish County,25,25,0,17.14,120,14.45,298,35.88,2022-04-25 11:31:57
2020-05-14 00:00:00,Snohomish County,14,14,0,16.86,118,14.21,272,32.75,2022-04-25 11:31:57
2020-05-15 00:00:00,Snohomish County,19,19,0,16.29,114,13.73,272,32.75,2022-04-25 11:31:57
2020-05-16 00:00:00,Snohomish County,8,8,0,16.86,118,14.21,262,31.55,2022-04-25 11:31:57
2020-05-17 00:00:00,Snohomish County,7,7,0,17.43,122,14.69,259,31.19,2022-04-25 11:31:57
2020-05-18 00:00:00,Snohomish County,20,20,0,16.29,114,13.73,241,29.02,2022-04-25 11:31:57
2020-05-19 00:00:00,Snohomish County,35,35,0,18.29,128,15.41,248,29.86,2022-04-25 11:31:57
2020-05-20 00:00:00,Snohomish County,6,6,0,15.57,109,13.12,229,27.57,2022-04-25 11:31:57
2020-05-21 00:00:00,Snohomish County,20,20,0,16.43,115,13.85,233,28.06,2022-04-25 11:31:57
2020-05-22 00:00:00,Snohomish County,15,15,0,15.86,111,13.37,225,27.09,2022-04-25 11:31:57
2020-05-23 00:00:00,Snohomish County,9,9,0,16,112,13.49,230,27.69,2022-04-25 11:31:57
2020-05-24 00:00:00,Snohomish County,5,5,0,15.71,110,13.25,232,27.93,2022-04-25 11:31:57
2020-05-25 00:00:00,Snohomish County,6,6,0,13.71,96,11.56,210,25.29,2022-04-25 11:31:57
2020-05-26 00:00:00,Snohomish County,13,13,0,10.57,74,8.91,202,24.32,2022-04-25 11:31:57
2020-05-27 00:00:00,Snohomish County,10,10,0,11.14,78,9.39,187,22.52,2022-04-25 11:31:57
2020-05-28 00:00:00,Snohomish County,14,14,0,10.29,72,8.67,187,22.52,2022-04-25 11:31:57
2020-05-29 00:00:00,Snohomish County,12,12,0,9.86,69,8.31,180,21.67,2022-04-25 11:31:57
2020-05-30 00:00:00,Snohomish County,7,7,0,9.57,67,8.07,179,21.55,2022-04-25 11:31:57
2020-05-31 00:00:00,Snohomish County,2,2,0,9.14,64,7.71,174,20.95,2022-04-25 11:31:57
2020-06-01 00:00:00,Snohomish County,13,13,0,10.14,71,8.55,167,20.11,2022-04-25 11:31:57
2020-06-02 00:00:00,Snohomish County,12,12,0,10,70,8.43,144,17.34,2022-04-25 11:31:57
2020-06-03 00:00:00,Snohomish County,9,9,0,9.86,69,8.31,147,17.7,2022-04-25 11:31:57
2020-06-04 00:00:00,Snohomish County,11,11,0,9.43,66,7.95,138,16.62,2022-04-25 11:31:57
2020-06-05 00:00:00,Snohomish County,9,9,0,9,63,7.59,132,15.89,2022-04-25 11:31:57
2020-06-06 00:00:00,Snohomish County,11,11,0,9.57,67,8.07,134,16.13,2022-04-25 11:31:57
2020-06-07 00:00:00,Snohomish County,3,3,0,9.71,68,8.19,132,15.89,2022-04-25 11:31:57
2020-06-08 00:00:00,Snohomish County,22,22,0,11,77,9.27,148,17.82,2022-04-25 11:31:57
2020-06-09 00:00:00,Snohomish County,28,28,0,13.29,93,11.2,163,19.63,2022-04-25 11:31:57
2020-06-10 00:00:00,Snohomish County,16,16,0,14.29,100,12.04,169,20.35,2022-04-25 11:31:57
2020-06-11 00:00:00,Snohomish County,13,13,0,14.57,102,12.28,168,20.23,2022-04-25 11:31:57
2020-06-12 00:00:00,Snohomish County,15,15,0,15.43,108,13,171,20.59,2022-04-25 11:31:57
2020-06-13 00:00:00,Snohomish County,12,12,0,15.57,109,13.12,176,21.19,2022-04-25 11:31:57
2020-06-14 00:00:00,Snohomish County,10,10,0,16.57,116,13.97,184,22.16,2022-04-25 11:31:57
2020-06-15 00:00:00,Snohomish County,19,19,0,16.14,113,13.61,190,22.88,2022-04-25 11:31:57
2020-06-16 00:00:00,Snohomish County,26,26,0,15.86,111,13.37,204,24.56,2022-04-25 11:31:57
2020-06-17 00:00:00,Snohomish County,15,15,0,15.71,110,13.25,210,25.29,2022-04-25 11:31:57
2020-06-18 00:00:00,Snohomish County,24,24,0,17.29,121,14.57,223,26.85,2022-04-25 11:31:57
2020-06-19 00:00:00,Snohomish County,26,26,0,18.86,132,15.89,240,28.9,2022-04-25 11:31:57
2020-06-20 00:00:00,Snohomish County,55,55,0,25,175,21.07,284,34.2,2022-04-25 11:31:57
2020-06-21 00:00:00,Snohomish County,10,10,0,25,175,21.07,291,35.04,2022-04-25 11:31:57
2020-06-22 00:00:00,Snohomish County,32,32,0,26.86,188,22.64,301,36.24,2022-04-25 11:31:57
2020-06-23 00:00:00,Snohomish County,35,35,0,28.14,197,23.72,308,37.09,2022-04-25 11:31:57
2020-06-24 00:00:00,Snohomish County,26,26,0,29.71,208,25.05,318,38.29,2022-04-25 11:31:57
2020-06-25 00:00:00,Snohomish County,36,36,0,31.43,220,26.49,341,41.06,2022-04-25 11:31:57
2020-06-26 00:00:00,Snohomish County,47,45,2,34.43,241,29.02,373,44.91,2022-04-25 11:31:57
2020-06-27 00:00:00,Snohomish County,32,32,0,31.14,218,26.25,393,47.32,2022-04-25 11:31:57
2020-06-28 00:00:00,Snohomish County,14,14,0,31.71,222,26.73,397,47.8,2022-04-25 11:31:57
2020-06-29 00:00:00,Snohomish County,40,40,0,32.86,230,27.69,418,50.33,2022-04-25 11:31:57
2020-06-30 00:00:00,Snohomish County,48,48,0,34.71,243,29.26,440,52.98,2022-04-25 11:31:57
2020-07-01 00:00:00,Snohomish County,55,55,0,38.86,272,32.75,480,57.8,2022-04-25 11:31:57
2020-07-02 00:00:00,Snohomish County,55,55,0,41.57,291,35.04,511,61.53,2022-04-25 11:31:57
2020-07-03 00:00:00,Snohomish County,30,30,0,39.14,274,32.99,515,62.01,2022-04-25 11:31:57
2020-07-04 00:00:00,Snohomish County,17,17,0,37,259,31.19,477,57.44,2022-04-25 11:31:57
2020-07-05 00:00:00,Snohomish County,16,16,0,37.29,261,31.43,483,58.16,2022-04-25 11:31:57
2020-07-06 00:00:00,Snohomish County,47,47,0,38.29,268,32.27,498,59.96,2022-04-25 11:31:57
2020-07-07 00:00:00,Snohomish County,81,81,0,43,301,36.24,544,65.5,2022-04-25 11:31:57
2020-07-08 00:00:00,Snohomish County,63,61,2,44.14,309,37.21,581,69.96,2022-04-25 11:31:57
2020-07-09 00:00:00,Snohomish County,56,56,0,44.29,310,37.33,601,72.37,2022-04-25 11:31:57
2020-07-10 00:00:00,Snohomish County,59,58,1,48.43,339,40.82,613,73.81,2022-04-25 11:31:57
2020-07-11 00:00:00,Snohomish County,29,29,0,50.14,351,42.26,610,73.45,2022-04-25 11:31:57
2020-07-12 00:00:00,Snohomish County,24,24,0,51.29,359,43.23,620,74.65,2022-04-25 11:31:57
2020-07-13 00:00:00,Snohomish County,66,65,1,54,378,45.51,646,77.78,2022-04-25 11:31:57
2020-07-14 00:00:00,Snohomish County,71,70,1,52.57,368,44.31,669,80.55,2022-04-25 11:31:57
2020-07-15 00:00:00,Snohomish County,55,54,1,51.43,360,43.35,669,80.55,2022-04-25 11:31:57
2020-07-16 00:00:00,Snohomish County,59,59,0,51.86,363,43.71,673,81.04,2022-04-25 11:31:57
2020-07-17 00:00:00,Snohomish County,65,64,1,52.71,369,44.43,708,85.25,2022-04-25 11:31:57
2020-07-18 00:00:00,Snohomish County,31,31,0,53,371,44.67,722,86.94,2022-04-25 11:31:57
2020-07-19 00:00:00,Snohomish County,26,26,0,53.29,373,44.91,732,88.14,2022-04-25 11:31:57
2020-07-20 00:00:00,Snohomish County,60,60,0,52.43,367,44.19,745,89.7,2022-04-25 11:31:57
2020-07-21 00:00:00,Snohomish County,90,88,2,55.14,386,46.48,754,90.79,2022-04-25 11:31:57
2020-07-22 00:00:00,Snohomish County,56,56,0,55.29,387,46.6,747,89.95,2022-04-25 11:31:57
2020-07-23 00:00:00,Snohomish County,49,48,1,53.86,377,45.39,740,89.1,2022-04-25 11:31:57
2020-07-24 00:00:00,Snohomish County,42,41,1,50.57,354,42.62,723,87.06,2022-04-25 11:31:57
2020-07-25 00:00:00,Snohomish County,29,29,0,50.29,352,42.38,723,87.06,2022-04-25 11:31:57
2020-07-26 00:00:00,Snohomish County,27,27,0,50.43,353,42.5,726,87.42,2022-04-25 11:31:57
2020-07-27 00:00:00,Snohomish County,74,74,0,52.43,367,44.19,734,88.38,2022-04-25 11:31:57
2020-07-28 00:00:00,Snohomish County,64,59,5,48.71,341,41.06,727,87.54,2022-04-25 11:31:57
2020-07-29 00:00:00,Snohomish County,56,55,1,48.71,341,41.06,728,87.66,2022-04-25 11:31:57
2020-07-30 00:00:00,Snohomish County,52,52,0,49.14,344,41.42,721,86.82,2022-04-25 11:31:57
2020-07-31 00:00:00,Snohomish County,59,58,1,51.57,361,43.47,715,86.09,2022-04-25 11:31:57
2020-08-01 00:00:00,Snohomish County,33,32,1,52.14,365,43.95,717,86.33,2022-04-25 11:31:57
2020-08-02 00:00:00,Snohomish County,34,34,0,53.14,372,44.79,725,87.3,2022-04-25 11:31:57
2020-08-03 00:00:00,Snohomish County,55,55,0,50.43,353,42.5,720,86.69,2022-04-25 11:31:57
2020-08-04 00:00:00,Snohomish County,54,48,6,49,343,41.3,684,82.36,2022-04-25 11:31:57
2020-08-05 00:00:00,Snohomish County,59,58,1,49.43,346,41.66,687,82.72,2022-04-25 11:31:57
2020-08-06 00:00:00,Snohomish County,49,47,2,49,343,41.3,687,82.72,2022-04-25 11:31:57
2020-08-07 00:00:00,Snohomish County,48,46,2,47.43,332,39.98,693,83.44,2022-04-25 11:31:57
2020-08-08 00:00:00,Snohomish County,33,33,0,47.43,332,39.98,697,83.93,2022-04-25 11:31:57
2020-08-09 00:00:00,Snohomish County,21,21,0,45.57,319,38.41,691,83.2,2022-04-25 11:31:57
2020-08-10 00:00:00,Snohomish County,54,54,0,45.43,318,38.29,671,80.79,2022-04-25 11:31:57
2020-08-11 00:00:00,Snohomish County,39,38,1,43.29,303,36.48,646,77.78,2022-04-25 11:31:57
2020-08-12 00:00:00,Snohomish County,49,44,5,41.86,293,35.28,639,76.94,2022-04-25 11:31:57
2020-08-13 00:00:00,Snohomish County,45,40,5,41.29,289,34.8,632,76.1,2022-04-25 11:31:57
2020-08-14 00:00:00,Snohomish County,35,33,2,39.43,276,33.23,608,73.21,2022-04-25 11:31:57
2020-08-15 00:00:00,Snohomish County,18,18,0,37.29,261,31.43,593,71.4,2022-04-25 11:31:57
2020-08-16 00:00:00,Snohomish County,16,16,0,36.57,256,30.82,575,69.24,2022-04-25 11:31:57
2020-08-17 00:00:00,Snohomish County,34,34,0,33.71,236,28.42,554,66.71,2022-04-25 11:31:57
2020-08-18 00:00:00,Snohomish County,42,38,4,34.14,239,28.78,542,65.26,2022-04-25 11:31:57
2020-08-19 00:00:00,Snohomish County,27,27,0,31,217,26.13,510,61.41,2022-04-25 11:31:57
2020-08-20 00:00:00,Snohomish County,41,36,5,30.43,213,25.65,502,60.45,2022-04-25 11:31:57
2020-08-21 00:00:00,Snohomish County,40,28,12,31.14,218,26.25,494,59.48,2022-04-25 11:31:57
2020-08-22 00:00:00,Snohomish County,25,25,0,32.14,225,27.09,486,58.52,2022-04-25 11:31:57
2020-08-23 00:00:00,Snohomish County,15,14,1,32,224,26.97,480,57.8,2022-04-25 11:31:57
2020-08-24 00:00:00,Snohomish County,43,43,0,33.29,233,28.06,469,56.47,2022-04-25 11:31:57
2020-08-25 00:00:00,Snohomish County,41,32,9,33.14,232,27.93,471,56.71,2022-04-25 11:31:57
2020-08-26 00:00:00,Snohomish County,49,49,0,36.29,254,30.58,471,56.71,2022-04-25 11:31:57
2020-08-27 00:00:00,Snohomish County,42,41,1,36.43,255,30.7,468,56.35,2022-04-25 11:31:57
2020-08-28 00:00:00,Snohomish County,41,36,5,36.57,256,30.82,474,57.07,2022-04-25 11:31:57
2020-08-29 00:00:00,Snohomish County,26,26,0,36.71,257,30.95,482,58.04,2022-04-25 11:31:57
2020-08-30 00:00:00,Snohomish County,10,10,0,36,252,30.34,476,57.31,2022-04-25 11:31:57
2020-08-31 00:00:00,Snohomish County,29,29,0,34,238,28.66,471,56.71,2022-04-25 11:31:57
2020-09-01 00:00:00,Snohomish County,36,33,3,33.29,233,28.06,465,55.99,2022-04-25 11:31:57
2020-09-02 00:00:00,Snohomish County,29,29,0,30.43,213,25.65,467,56.23,2022-04-25 11:31:57
2020-09-03 00:00:00,Snohomish County,35,34,1,29.43,206,24.8,461,55.51,2022-04-25 11:31:57
2020-09-04 00:00:00,Snohomish County,32,26,6,28.14,197,23.72,453,54.55,2022-04-25 11:31:57
2020-09-05 00:00:00,Snohomish County,24,24,0,27.86,195,23.48,452,54.43,2022-04-25 11:31:57
2020-09-06 00:00:00,Snohomish County,9,9,0,27.71,194,23.36,446,53.7,2022-04-25 11:31:57
2020-09-07 00:00:00,Snohomish County,5,5,0,24.29,170,20.47,408,49.13,2022-04-25 11:31:57
2020-09-08 00:00:00,Snohomish County,37,36,1,24.43,171,20.59,404,48.65,2022-04-25 11:31:57
2020-09-09 00:00:00,Snohomish County,24,24,0,23.71,166,19.99,379,45.64,2022-04-25 11:31:57
2020-09-10 00:00:00,Snohomish County,28,27,1,22.71,159,19.15,365,43.95,2022-04-25 11:31:57
2020-09-11 00:00:00,Snohomish County,34,31,3,23,161,19.39,358,43.11,2022-04-25 11:31:57
2020-09-12 00:00:00,Snohomish County,14,14,0,21.57,151,18.18,346,41.66,2022-04-25 11:31:57
2020-09-13 00:00:00,Snohomish County,16,16,0,22.57,158,19.02,352,42.38,2022-04-25 11:31:57
2020-09-14 00:00:00,Snohomish County,25,23,2,25.43,178,21.43,348,41.9,2022-04-25 11:31:57
2020-09-15 00:00:00,Snohomish County,31,30,1,24.57,172,20.71,343,41.3,2022-04-25 11:31:57
2020-09-16 00:00:00,Snohomish County,25,25,0,24.71,173,20.83,339,40.82,2022-04-25 11:31:57
2020-09-17 00:00:00,Snohomish County,33,33,0,25.43,178,21.43,337,40.58,2022-04-25 11:31:57
2020-09-18 00:00:00,Snohomish County,24,24,0,24,168,20.23,329,39.61,2022-04-25 11:31:57
2020-09-19 00:00:00,Snohomish County,15,14,1,24.14,169,20.35,320,38.53,2022-04-25 11:31:57
2020-09-20 00:00:00,Snohomish County,12,12,0,23.57,165,19.87,323,38.89,2022-04-25 11:31:57
2020-09-21 00:00:00,Snohomish County,34,34,0,24.86,174,20.95,352,42.38,2022-04-25 11:31:57
2020-09-22 00:00:00,Snohomish County,35,31,4,25.43,178,21.43,350,42.14,2022-04-25 11:31:57
2020-09-23 00:00:00,Snohomish County,36,36,0,27,189,22.76,362,43.59,2022-04-25 11:31:57
2020-09-24 00:00:00,Snohomish County,51,50,1,29.57,207,24.92,385,46.36,2022-04-25 11:31:57
2020-09-25 00:00:00,Snohomish County,40,38,2,31.86,223,26.85,391,47.08,2022-04-25 11:31:57
2020-09-26 00:00:00,Snohomish County,27,27,0,33.57,235,28.3,404,48.65,2022-04-25 11:31:57
2020-09-27 00:00:00,Snohomish County,17,17,0,34.29,240,28.9,405,48.77,2022-04-25 11:31:57
2020-09-28 00:00:00,Snohomish County,44,44,0,35.71,250,30.1,424,51.05,2022-04-25 11:31:57
2020-09-29 00:00:00,Snohomish County,45,45,0,37.14,260,31.31,438,52.74,2022-04-25 11:31:57
2020-09-30 00:00:00,Snohomish County,44,42,2,38.29,268,32.27,457,55.03,2022-04-25 11:31:57
2020-10-01 00:00:00,Snohomish County,46,44,2,37.57,263,31.67,470,56.59,2022-04-25 11:31:57
2020-10-02 00:00:00,Snohomish County,49,47,2,38.86,272,32.75,495,59.6,2022-04-25 11:31:57
2020-10-03 00:00:00,Snohomish County,30,30,0,39.29,275,33.11,510,61.41,2022-04-25 11:31:57
2020-10-04 00:00:00,Snohomish County,18,18,0,39.43,276,33.23,516,62.13,2022-04-25 11:31:57
2020-10-05 00:00:00,Snohomish County,59,58,1,41.57,291,35.04,541,65.14,2022-04-25 11:31:57
2020-10-06 00:00:00,Snohomish County,72,63,9,45.43,318,38.29,578,69.6,2022-04-25 11:31:57
2020-10-07 00:00:00,Snohomish County,65,64,1,48.43,339,40.82,607,73.09,2022-04-25 11:31:57
2020-10-08 00:00:00,Snohomish County,70,69,1,51.86,363,43.71,626,75.38,2022-04-25 11:31:57
2020-10-09 00:00:00,Snohomish County,74,70,4,55.43,388,46.72,660,79.47,2022-04-25 11:31:57
2020-10-10 00:00:00,Snohomish County,51,49,2,58.43,409,49.25,684,82.36,2022-04-25 11:31:57
2020-10-11 00:00:00,Snohomish County,17,17,0,58.29,408,49.13,684,82.36,2022-04-25 11:31:57
2020-10-12 00:00:00,Snohomish County,98,98,0,63.86,447,53.82,738,88.86,2022-04-25 11:31:57
2020-10-13 00:00:00,Snohomish County,109,102,7,69.14,484,58.28,802,96.57,2022-04-25 11:31:57
2020-10-14 00:00:00,Snohomish County,74,74,0,70.43,493,59.36,832,100.18,2022-04-25 11:31:57
2020-10-15 00:00:00,Snohomish County,79,77,2,71.71,502,60.45,865,104.15,2022-04-25 11:31:57
2020-10-16 00:00:00,Snohomish County,61,59,2,69.86,489,58.88,877,105.6,2022-04-25 11:31:57
2020-10-17 00:00:00,Snohomish County,46,45,1,69.14,484,58.28,893,107.53,2022-04-25 11:31:57
2020-10-18 00:00:00,Snohomish County,41,41,0,72.57,508,61.17,916,110.3,2022-04-25 11:31:57
2020-10-19 00:00:00,Snohomish County,116,115,1,75.14,526,63.34,973,117.16,2022-04-25 11:31:57
2020-10-20 00:00:00,Snohomish County,106,102,4,74.71,523,62.97,1007,121.25,2022-04-25 11:31:57
2020-10-21 00:00:00,Snohomish County,54,54,0,71.86,503,60.57,996,119.93,2022-04-25 11:31:57
2020-10-22 00:00:00,Snohomish County,102,99,3,75.14,526,63.34,1028,123.78,2022-04-25 11:31:57
2020-10-23 00:00:00,Snohomish County,71,69,2,76.57,536,64.54,1025,123.42,2022-04-25 11:31:57
2020-10-24 00:00:00,Snohomish County,65,65,0,79.29,555,66.83,1039,125.11,2022-04-25 11:31:57
2020-10-25 00:00:00,Snohomish County,43,43,0,79.57,557,67.07,1065,128.24,2022-04-25 11:31:57
2020-10-26 00:00:00,Snohomish County,95,95,0,76.57,536,64.54,1062,127.87,2022-04-25 11:31:57
2020-10-27 00:00:00,Snohomish County,94,91,3,74.86,524,63.09,1047,126.07,2022-04-25 11:31:57
2020-10-28 00:00:00,Snohomish County,72,72,0,77.43,542,65.26,1045,125.83,2022-04-25 11:31:57
2020-10-29 00:00:00,Snohomish County,142,142,0,83.14,582,70.08,1108,133.41,2022-04-25 11:31:57
2020-10-30 00:00:00,Snohomish County,92,84,8,86.14,603,72.61,1139,137.15,2022-04-25 11:31:57
2020-10-31 00:00:00,Snohomish County,80,80,0,88.29,618,74.41,1173,141.24,2022-04-25 11:31:57
2020-11-01 00:00:00,Snohomish County,73,73,0,92.57,648,78.03,1205,145.09,2022-04-25 11:31:57
2020-11-02 00:00:00,Snohomish County,169,166,3,103.14,722,86.94,1258,151.48,2022-04-25 11:31:57
2020-11-03 00:00:00,Snohomish County,185,179,6,116.14,813,97.89,1337,160.99,2022-04-25 11:31:57
2020-11-04 00:00:00,Snohomish County,190,189,1,133,931,112.1,1473,177.36,2022-04-25 11:31:57
2020-11-05 00:00:00,Snohomish County,246,242,4,147.86,1035,124.62,1617,194.7,2022-04-25 11:31:57
2020-11-06 00:00:00,Snohomish County,196,195,1,162.71,1139,137.15,1742,209.75,2022-04-25 11:31:57
2020-11-07 00:00:00,Snohomish County,110,110,0,167,1169,140.76,1787,215.17,2022-04-25 11:31:57
2020-11-08 00:00:00,Snohomish County,86,84,2,168.86,1182,142.32,1830,220.35,2022-04-25 11:31:57
2020-11-09 00:00:00,Snohomish County,237,231,6,178.57,1250,150.51,1972,237.45,2022-04-25 11:31:57
2020-11-10 00:00:00,Snohomish County,262,246,16,189.57,1327,159.78,2140,257.68,2022-04-25 11:31:57
2020-11-11 00:00:00,Snohomish County,194,190,4,190.14,1331,160.26,2262,272.37,2022-04-25 11:31:57
2020-11-12 00:00:00,Snohomish County,253,246,7,191.14,1338,161.11,2373,285.73,2022-04-25 11:31:57
2020-11-13 00:00:00,Snohomish County,241,228,13,197.57,1383,166.53,2522,303.67,2022-04-25 11:31:57
2020-11-14 00:00:00,Snohomish County,131,131,0,200.57,1404,169.05,2573,309.81,2022-04-25 11:31:57
2020-11-15 00:00:00,Snohomish County,137,137,0,207.86,1455,175.2,2637,317.52,2022-04-25 11:31:57
2020-11-16 00:00:00,Snohomish County,287,284,3,215,1505,181.22,2755,331.73,2022-04-25 11:31:57
2020-11-17 00:00:00,Snohomish County,315,307,8,222.57,1558,187.6,2885,347.38,2022-04-25 11:31:57
2020-11-18 00:00:00,Snohomish County,224,220,4,226.86,1588,191.21,2919,351.48,2022-04-25 11:31:57
2020-11-19 00:00:00,Snohomish County,278,272,6,230.43,1613,194.22,2951,355.33,2022-04-25 11:31:57
2020-11-20 00:00:00,Snohomish County,305,297,8,239.57,1677,201.93,3060,368.45,2022-04-25 11:31:57
2020-11-21 00:00:00,Snohomish County,176,174,2,246,1722,207.34,3126,376.4,2022-04-25 11:31:57
2020-11-22 00:00:00,Snohomish County,147,147,0,247.43,1732,208.55,3187,383.74,2022-04-25 11:31:57
2020-11-23 00:00:00,Snohomish County,342,342,0,255.29,1787,215.17,3292,396.39,2022-04-25 11:31:57
2020-11-24 00:00:00,Snohomish County,340,334,6,258.86,1812,218.18,3370,405.78,2022-04-25 11:31:57
2020-11-25 00:00:00,Snohomish County,311,304,7,271.29,1899,228.66,3487,419.87,2022-04-25 11:31:57
2020-11-26 00:00:00,Snohomish County,37,37,0,236.86,1658,199.64,3271,393.86,2022-04-25 11:31:57
2020-11-27 00:00:00,Snohomish County,259,256,3,230.29,1612,194.1,3289,396.03,2022-04-25 11:31:57
2020-11-28 00:00:00,Snohomish County,206,203,3,234.57,1642,197.71,3364,405.06,2022-04-25 11:31:57
2020-11-29 00:00:00,Snohomish County,163,157,6,236.86,1658,199.64,3390,408.19,2022-04-25 11:31:57
2020-11-30 00:00:00,Snohomish County,392,383,9,244,1708,205.66,3495,420.83,2022-04-25 11:31:57
2020-12-01 00:00:00,Snohomish County,370,337,33,248.29,1738,209.27,3550,427.45,2022-04-25 11:31:57
2020-12-02 00:00:00,Snohomish County,259,254,5,240.86,1686,203.01,3585,431.67,2022-04-25 11:31:57
2020-12-03 00:00:00,Snohomish County,281,266,15,275.71,1930,232.39,3588,432.03,2022-04-25 11:31:57
2020-12-04 00:00:00,Snohomish County,255,253,2,275.14,1926,231.91,3538,426.01,2022-04-25 11:31:57
2020-12-05 00:00:00,Snohomish County,192,189,3,273.14,1912,230.22,3554,427.93,2022-04-25 11:31:57
2020-12-06 00:00:00,Snohomish County,138,133,5,269.57,1887,227.21,3545,426.85,2022-04-25 11:31:57
2020-12-07 00:00:00,Snohomish County,398,391,7,270.43,1893,227.93,3601,433.59,2022-04-25 11:31:57
2020-12-08 00:00:00,Snohomish County,302,278,24,260.71,1825,219.75,3563,429.02,2022-04-25 11:31:57
2020-12-09 00:00:00,Snohomish County,265,261,4,261.57,1831,220.47,3517,423.48,2022-04-25 11:31:57
2020-12-10 00:00:00,Snohomish County,276,264,12,260.86,1826,219.87,3756,452.26,2022-04-25 11:31:57
2020-12-11 00:00:00,Snohomish County,233,223,10,257.71,1804,217.22,3730,449.13,2022-04-25 11:31:57
2020-12-12 00:00:00,Snohomish County,160,160,0,253.14,1772,213.37,3684,443.59,2022-04-25 11:31:57
2020-12-13 00:00:00,Snohomish County,112,111,1,249.43,1746,210.23,3633,437.45,2022-04-25 11:31:57
2020-12-14 00:00:00,Snohomish County,334,324,10,240.29,1682,202.53,3575,430.46,2022-04-25 11:31:57
